Cod	Grupo	Produto
4702	90	PASTA DE PERU EM CONSERVA
4801	90	PATE DE LINGUA EM CONSERVA
4802	90	PASTA DE LINGUA EM CONSERVA
4901	90	PEIXE TAINHA EM CONSERVA
4902	90	TAINHA EM CONSERVA
4903	90	KAMA BOKU | TAINHA EM CONSERVA
5001	90	BERBIGAO EM CONSERVA
5101	90	FIAMBRE DE CHESTER
5102	90	PRESUNTO DE CHESTER
5201	90	NABO EM CONSERVA
5301	90	ALICHE
5401	90	STROGONOFF EM CONSERVA
5402	90	STROGONOFF ENCARTONADO
5403	90	STROGONOFF EM PACOTE
5501	90	CONSERVANTE PARA ALIMENTOS
5601	90	CARNE EM CONSERVA NAO ESPECIFICADA
5701	90	CONSERVA NAO ESPECIFICADA
5801	90	ALIMENTO INFANTIL NAO ESPECIFICADO
5802	90	NESTLE BABY
5901	90	TOMATE SECO
6001	90	SALMAO EM CONSERVA
6101	90	KANI KAMA
101	91	FRANGO ABATIDO
102	91	GALINHA ABATIDA
103	91	FRANGO INTEIRO
104	91	FRANGO CAIPIRA
201	91	FRANGO CONGELADO
202	91	GALINHA CONGELADA
203	91	FRANGO TEMPERADO | CONGELADO
204	91	GALINHA TEMPERADA | CONGELADA
205	91	FRANGO RESFRIADO
206	91	GALINHA RESFRIADA
301	91	PARTE DE GALINHA OU FRANGO | NAO ESPECIFICADA
302	91	FRANGO EM PEDACOS | NAO ESPECIFICADOS
303	91	GALINHA EM PEDACOS | NAO ESPECIFICADOS
304	91	CARNE DE GALINHA OU FRANGO | NAO ESPECIFICADA
401	91	PEITO DE GALINHA OU FRANGO
402	91	FILE DE FRANGO
501	91	COXA DE GALINHA OU FRANGO
502	91	SOBRECOXA DE GALINHA OU FRANGO
503	91	COXA E SOBRECOXA DE GALINHA OU FRANGO
601	91	DORSO DE GALINHA OU FRANGO
602	91	CARCACA DE GALINHA OU FRANGO
701	91	ASA DE GALINHA OU FRANGO
702	91	DRUMETE | PARTE DA ASA DE GALINHA OU FRANGO
703	91	ASA DE FRANGO
704	91	ASA DE GALINHA
705	91	ASA DE FRANGO TEMPERADO
801	91	PESCOCO DE GALINHA OU FRANGO
901	91	PE DE GALINHA OU FRANGO
1001	91	MIUDOS DE GALINHA OU FRANGO | NAO ESPECIFICADOS
1101	91	MOELA DE GALINHA OU FRANGO
1201	91	CORACAO DE GALINHA OU FRANGO
1301	91	FIGADO DE GALINHA OU FRANGO
1401	91	FRANGO VIVO
1402	91	GALINHA VIVA
1403	91	GALINHA EM PE
1404	91	FRANGO EM PE
1501	91	PERU ABATIDO
1601	91	PERU CONGELADO
1602	91	PERU TEMPERADO CONGELADO
1701	91	PARTE DE PERU | NAO ESPECIFICADA
1702	91	PERU EM PEDACOS | NAO ESPECIFICADOS
1703	91	CARNE DE PERU | NAO ESPECIFICADA
1801	91	PEITO DE PERU
1901	91	COXA DE PERU
1902	91	SOBRECOXA DE PERU
2001	91	DORSO DE PERU
2002	91	CARCACA DE PERU
2101	91	ASA DE PERU
2201	91	PERU VIVO
2202	91	PERU EM PE
2301	91	COXA NAO ESPECIFICADA
2302	91	FRANGO A PASSARINHO
2401	91	COXA E SOBRECOXA NAO ESPECIFICADA
2501	91	COXA E ASA DE GALINHA OU FRANGO
2601	91	COXA E PEITO DE GALINHA OU FRANGO
2701	91	CHESTER
2702	91	TENDER
2801	91	NAMBU
2901	91	NUGGETS DE FRANGO
2902	91	STEAK DE FRANGO
3001	91	CODORNA ABATIDA,CONGELADA OU VIVA
3101	91	CANJA DESIDRATADA
3201	91	PE E ASA DE GALINHA OU FRANGO
3301	91	OVO DE GALINHA
3401	91	OVO DE PATA
3501	91	OVO DE CODORNA
3601	91	COSTELA E PE DE GALINHA OU FRANGO
3701	91	OUTRAS AVES ABATIDAS, CONGELADAS OU VIVAS
3702	91	GALINHA DE ANGOLA ABATIDA, CONGELADA OU VIVA
3703	91	CAPOTE ABATIDA, CONGELADA OU VIVA
3704	91	PERDIZ ABATIDA, CONGELADA OU VIVA
3705	91	GANSO ABATIDO, CONGELADO OU VIVO
3706	91	POMBO ABATIDO, CONGELADO OU VIVO
3801	91	OSSO DE GALINHA
3901	91	PATO ABATIDO,CONGELADO OU VIVO
3902	91	PATO VIVO
3903	91	PATO EM PE
3904	91	PATO ABATIDO
3905	91	PATO CONGELADO
3906	91	PARTE DE PATO | NAO ESPECIFICADA
3907	91	PATO EM PEDACOS | NAO ESPECIFICADOS
3908	91	PEITO DE PATO
3909	91	COXA DE PATO
3910	91	SOBRECOXA DE PATO
3911	91	DORSO DE PATO
3912	91	CARCACA DE PATO
3913	91	CARNE DE PATO NAO ESPECIFICADA
4001	91	CABECA DE GALINHA, PATO, PERU, MARRECO, GALINHA DE ANGOLA
4101	91	PESCOCO DE PERU
4201	91	SOBRECOXA NAO ESPECIFICADA
4301	91	OVO DE MARRECA
4401	91	OVO DE TRACAJA
4501	91	OVO DE PERU
4601	91	OSSO DE PERU
4701	91	RIM DE GALINHA
4801	91	SAMBIQUIRA DE GALINHA OU FRANGO
4901	91	SAMBIQUIRA DE PERU
5001	91	SAMBIQUIRA NAO ESPECIFICADA
5101	91	LEITE DE VACA PASTEURIZADO
5102	91	LEITE TIPO B
5103	91	LEITE TIPO C
5104	91	LEITE ESPECIAL
5105	91	LEITE LONGA VIDA
5106	91	LEITE GLUT | LONGA VIDA
5107	91	LEITE TIPO A
5108	91	LEITE DESNATADO
5109	91	LEITE ESTERILIZADO
5110	91	LEITE INTEGRAL
5111	91	LEITE PASTEURIZADO
5112	91	LEITE SEMI DESNATADO
5113	91	LEITE | NAO ESPECIFICADO
5201	91	LEITE DE VACA FRESCO | IN NATURA
5202	91	LEITE DA ROCA
5301	91	LEITE DE CABRA
5401	91	LEITE DE BUFALA
5501	91	LEITE DE JUMENTA
5601	91	LEITE EM PO INTEGRAL
5602	91	LEITE EM PO NINHO INTEGRAL
5603	91	LEITE EM PO GLORIA | INTEGRAL
5604	91	LEITE EM PO NINHO INSTANTANEO | INTEGRAL
5605	91	LEITE EM PO NESTOGENO | 2º SEMESTRE | INTEGRAL
5606	91	LEITE EM PO LACTOGENO | INTEGRAL
5607	91	LEITE EM PO NANON | INTEGRAL
5608	91	LEITE EM PO FRIGOR
5701	91	LEITE EM PO DESENGORDURADO
5702	91	LEITE EM PO PELARGON | DESENGORDURADO
5703	91	LEITE EM PO ELEDON | DESENGORDURADO
5704	91	LEITE EM PO MOCOCA | DESENGORDURADO
5705	91	LEITE EM PO DESNATADO | DESENGORDURADO
5706	91	LEITE EM PO SEMILKO | DESENGORDURADO
5707	91	LEITE EM PO NESTOGENO | 1º SEMESTRE | DESENGORDURADO
5708	91	LEITE EM PO MOLICO | DESENGORDURADO
5709	91	LEITE EM PO PRODIETON | DESENGORDURADO
5710	91	LEITE EM PO DESNATADO
5801	91	LEITE EM PO | NAO ESPECIFICADO
5901	91	LEITE CONDENSADO
5902	91	LEITE MOCA
5903	91	BEIJINHO
5904	91	MOCA FESTA
6001	91	CREME DE LEITE
6101	91	CHANTILLY
6102	91	CHANTIBON
6201	91	IOGURTE DE QUALQUER SABOR
6202	91	DANONE | IOGURTE
6203	91	IOGURTE LIGHT
6204	91	IOGURTE DIET
6205	91	IOGURTE DESNATADO
6206	91	IOGURTE NATURAL
6301	91	YAKULT DE QUALQUER SABOR
6302	91	LEITE FERMENTADO | YAKULT
6303	91	BEBIDA LACTEA
6304	91	LEITE FERMENTADO
6401	91	COALHADA
6501	91	MANTEIGA COM OU SEM SAL
6502	91	MANTEIGA COM SAL
6503	91	MANTEIGA SEM SAL
6504	91	MANTEIGA DA TERRA
6505	91	MANTEIGA DE GARRAFA
6506	91	MANTEIGA DE LEITE
6507	91	MANTEIGA VEGETAL
6508	91	MANTEIGA DE PORCO
6601	91	MARGARINA VEGETAL COM OU SEM SAL
6602	91	MARGARINA COM OU SEM SAL
6603	91	MARGARINA DIET COM OU SEM SAL
6604	91	MARGARINA COM SAL
6605	91	MARGARINA DE MILHO
6606	91	MARGARINA DE SOJA
6607	91	MARGARINA LIGHT
6608	91	MARGARINA SEM SAL
6701	91	QUEIJO PRATO
6702	91	QUEIJO TIPO LANCHE
6703	91	QUEIJO COLONIAL
6801	91	QUEIJO MUZARELLA
6802	91	MUZARELLA
6803	91	MUSSARELA
6804	91	QUEIJO MUSSARELA
6805	91	MUSSARELA FATIADA
6806	91	RETALHO DE MUSSARELA
6807	91	MUSSARELA DE BUFALA
6808	91	MUSSARELA LIGHT
6901	91	QUEIJO DO REINO
6902	91	QUEIJO PALMIRA
6903	91	QUEIJO CUIA
7001	91	QUEIJO DE MINAS
7002	91	QUEIJO MINAS
7003	91	QUEIJO DE MANTEIGA
7004	91	QUECHIMIA
7005	91	QUEIJO DE COALHO
7006	91	QUEIJO TIPO MINAS
7007	91	QUEIJO MINAS CURADO
7008	91	QUEIJO CANASTRA
7009	91	QUEIJO DE MINAS CURADO
7010	91	QUEIJO DO SERRO
7011	91	QUEIJO CATIARA
7201	91	QUEIJO RICOTA
7401	91	QUEIJO PARMEZON
7402	91	QUEIJO PARMEZAO
7403	91	QUEIJO RALADO
7501	91	QUEIJO PROVOLONE
7601	91	QUEIJO CAMEMBERT
7602	91	QUEIJO ROQUEFORT
7701	91	QUEIJO DE MARAJO
7801	91	QUEIJO POLENGUINHO
7802	91	QUEIJO FUNDIDO
7803	91	QUEIJO PASTEURIZADO
7804	91	QUEIJO PASTEURIZADO POLENGUINHO
7901	91	REQUEIJAO
7902	91	QUEIJO CREMOSO
7903	91	QUEIJO TIPO CREME
7904	91	QUEIJO EM PASTA
7905	91	QUEIJO TIPO DANONINHO
7906	91	DANONINHO | QUEIJO
7907	91	REQUEIJAO CREMOSO
7908	91	QUEIJO CATUPIRI | REQUEIJAO
8001	91	QUEIJO | NAO ESPECIFICADO
8201	91	NATA DOCE OU SALGADA
8202	91	NATA COLONIAL
8501	91	LEITE DE SOJA EM PO
8502	91	NOVOMILK | LEITE DE SOJAEM PO
8601	91	QUEIJO DE SOJA
8602	91	TOFU | QUEIJO DE SOJA
8603	91	OTOFU | QUEIJO DE SOJA
8604	91	QUEIJO DE FEIJAO SOJA
8701	91	QUEIJO GORGONZOLA
8801	91	LEITE COM SABOR
8802	91	LEITE ACHOCOLATADO
8803	91	LEITE LONGA VIDA COM SABOR
8804	91	ACHOCOLATADO | LEITE
8805	91	LEITE VITAMINADO
8806	91	LEITE VITAMINADO TODDYNHO
8807	91	TODDYNHO | LEITE ACHOCOLATADO
8808	91	SUPERLAC
8809	91	LEITE AROMATIZADO
8810	91	BEBIDA ACHOCOLATADA
8811	91	LEITE EM PO COM SABOR
8901	91	LEITE DE SOJA COM SABOR | LIQUIDO
8902	91	MAMY | LEITE DE SOJA COM SABOR - LIQUIDO
8903	91	ADES | LEITE DE SOJA LIGHT
8904	91	ADES ORIGINAL | LEITE DE SOJA
9001	91	MUTUM | AVEVIVO
9601	91	OUTROS QUEIJOS
9602	91	QUEIJO SUICO
9603	91	QUEIJO DE TRANCA
9604	91	QUEIJO CAVALO
9605	91	QUEIJO TIPO GOLDA
9606	91	QUEIJO QUARCK
9607	91	QUEIJO TIPO QUARCK
9608	91	QUEIJO MAASDAMER | SUICO
9609	91	QUEIJO FOL EPI | SUICO
9701	91	AVOANTE | AVE DE MIGRACAO
9801	91	ROLE DE PERU
9901	91	COXA E ASA NAO ESPECIFICADA
10001	91	COXA E ASA DE PERU
10101	91	PERU EMPANADO
101	92	PAO FRANCES
102	92	PAO DE AGUA
103	92	PAO DE HAMBURGUER
104	92	BISNAGA
105	92	PAO DE SAL
106	92	PAO DE TRIGO
107	92	PAO CACETINHO
108	92	PAO SUICO
109	92	PAO CARECA
110	92	PAO FILAO
111	92	PAO DE SEMOLINA
112	92	PAO BENGALA
113	92	PAO BISNAGA
114	92	BENGALA
115	92	PAO SOVADO
116	92	PAO SOVADO CABRITO
117	92	PAO SIRIO
118	92	PAO FRANCES BISNAGA
119	92	PAO DE CHA
120	92	PAO PROVENCO
121	92	PAO PROVENCAL
122	92	PAO MASSA FINA
123	92	PAO VITA SALGADO
124	92	PAO CARIOQUINHA
125	92	PAO PRESUNTO
126	92	PAO DE BANHA
127	92	PAO BANQUETE
128	92	PAO BAQUETE
129	92	PAO BAGUETE
130	92	PAO ARABE
131	92	PAO CARTEIRA | SALGADO
132	92	PAO SEDA
133	92	PAO TABICA
134	92	PAO PALITO
135	92	PAO SACADURA
136	92	PAO BAIANO
137	92	PAO MANUAL
138	92	MINI PAO
139	92	MINI PAO FRANCES
140	92	MINI BAGUETE
141	92	MINI BENGALA
142	92	PAO MASSA GROSSA
143	92	PAO PIZZA
144	92	PAO RECHEADO | SALGADO
145	92	PAO CIABATA
146	92	PAO CERVEJINHA
147	92	PAO DE CARA
148	92	PAO PORTUGUES
149	92	PAO SERIDO
201	92	PAO DOCE
202	92	PAO ALMOFADINHA
203	92	CHINEQUE
204	92	PAO DOCE COM COCO
205	92	PAO DOCE COMUM
206	92	PAO BOLACHAO
207	92	PAO DOCE COM CREME
208	92	PAO DOCE COM RECHEIO
209	92	PAO DOCE SEM COCO
210	92	PAO DOCE ESPECIAL
211	92	PAO TRANCA COM FAROFA
212	92	PAO DOCE CARECA
213	92	PAO DE LEITE | PAO DOCE
214	92	PAO CARECA DOCE
215	92	PAO DOCE DE TRIGO
216	92	MASSINHA DOCE | PAO DOCE
217	92	PAO DOCE DE LEITE
218	92	CHINEQUE COM FAROFA
219	92	PAO LANCHE
220	92	PAO DE LANCHE
221	92	PAO DOCE COM MEL
222	92	PAO DOCE COM OVOS
223	92	PAO DE COCO
224	92	PAO AMANTEIGADO | DOCE
225	92	XISBAG
226	92	CHISBAG
227	92	PAO SUPER FOFO
228	92	PAO VITA DOCE
229	92	PAO DE MEL
230	92	PAO CARTEIRA | DOCE
231	92	PAO ALEMAO
232	92	PAO MANDI
233	92	PAO MANDIM
234	92	PANETONE
235	92	PAO MANTEIGA
236	92	PAO RECHEADO | DOCE
237	92	BISNAGUINHA
238	92	MINI BAGUETE
239	92	MINI BENGALA
240	92	MINI PAO
241	92	MINI PAO FRANCES
242	92	FORROZINHO | PAO DOCE
301	92	PAO DE FORMA DE PADARIA | ADOCICADO
302	92	PAO DE SANDUICHE DE PADARIA | ADOCICADO
401	92	PAO DE FORMA DE PADARIA | SALGADO
402	92	PAO DE SANDUICHE DE PADARIA | SALGADO
501	92	PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA
502	92	PAO SEVEN BOYS
503	92	PAO PULMEX
504	92	PAO DE FORMA PLUS VITA
505	92	PAO DE FORMA DE LEITE PULLMAN
506	92	PAO DE FORMA SEVEN BOYS
507	92	PAO DE FORMA PETROPOLIS
508	92	PAO PLUS VITA
509	92	PAO DE CAIXA
510	92	PAO INGLES
511	92	PAO RECIFE
512	92	PAO ITALIANO
513	92	PAO PULLMAN
514	92	PAO DE FORMA PULMEX
515	92	PAO DE FORMA PULLMAN
516	92	PAO DE SANDUICHE INDUSTRIALIZADO DE QUALQUER MARCA
517	92	PAO DIET | DE FORMA INDUSTRIALIZADO
518	92	PAO DIET WICK BOLD
519	92	PAO LIGHT | DE FORMA INDUSTRIALIZADO
601	92	PAO DE ARROZ
701	92	PAO DE GLUTEN
801	92	PAO DE QUEIJO
901	92	PAO DE CACHORRO QUENTE
1001	92	PAO DE BATATA
1002	92	PAO DE FECULA DE BATATA
1101	92	PAO DE MILHO
1102	92	PAO DE FORMA DE MILHO
1103	92	PAO DE FUBA
1104	92	PANHOCA DE MILHO
1105	92	PAO BROTE
1201	92	PAO DE AIPIM
1202	92	PAO DE GOMA
1203	92	PAO DE MANDIOCA
1204	92	PAO DE MACAXEIRA
1301	92	PAO DE CENTEIO
1302	92	PAO PRETO
1303	92	PAO CRIOULO
1401	92	PAO INTEGRAL
1402	92	PAO DE GRAHAM PLUS VITA
1403	92	PAO DE GRAHAM
1404	92	PAO INTEGRAL PLUS VITA
1501	92	PAO NAO ESPECIFICADO
1601	92	PAO CASEIRO
1701	92	PAO DE AVEIA
1801	92	PAO DE RABANADA
1802	92	RABANADA | PAO
1901	92	TORRADA DE QUALQUER PAO
1902	92	PAO TORRADO | TORRADA
1903	92	TORRADA DE QUALQUER TIPO
2001	92	ROSCA DOCE
2002	92	ROSQUINHA DOCE
2003	92	ROSQUINHA DE NATA
2004	92	ROSCA DE TRIGO DOCE
2005	92	ROSCA DE NATA
2006	92	ROSCA DE MILHO
2007	92	ROSCA RECHEADA
2008	92	ROSQUINHA RECHEADA DE QUALQUER SABOR
2009	92	ROSCA DOCE DE TRIGO
2010	92	ROSCA DE COCO
2011	92	ROSQUINHA DE COCO
2012	92	ROSCA DE GLUTEN DOCE
2013	92	ROSCA AMANTEIGADA
2014	92	ROSQUINHA AMANTEIGADA
2015	92	ROSQUINHA DE MILHO
2101	92	ROSCA SALGADA
2102	92	ROSCA SALGADA DE TRIGO
2103	92	ROSCA DE BATATA
2104	92	ROSCA DE TRIGO SALGADA
2105	92	ROSQUINHA DE BATATA
2106	92	ROSQUINHA SALGADA
2107	92	ROSCA DE GLUTEN SALGADA
2201	92	BISCOITO SALGADO
2202	92	BISCOITO DO REINO
2203	92	BISCOITO GRISSINI
2204	92	BISCOITO CREAM CRACKER
2205	92	PRESUNTINHO BISCOITO
2206	92	BISCOITO TIPO ITALIANO
2207	92	BISCOITO DE AGUA
2208	92	BISCOITO QUEIJINHO
2209	92	BISCOITO DE COCO SALGADO
2210	92	BISCOITO DE CAMARAO
2211	92	JOBS DE CAMARAO
2212	92	BISCOITO DE POLVILHO SALGADO
2213	92	BISCOITO PRESUNTINHO
2214	92	BISCOITO INTEGRAL DE AGUA
2215	92	BISCOITO SALGADO DE COCO
2216	92	BISCOITO BIT
2217	92	BISKUIT GRISSINI
2218	92	BISCOITO SALGADINHO
2219	92	BISCOITO SALGADO DE POLVILHO
2220	92	BISCOITO CLUB CRACKER
2221	92	SALGADINHO | BISCOITO
2222	92	BISCOITO DE AGUA INTEGRAL
2223	92	QUEIJINHO BISCOITO
2224	92	BISCOITO ITALIANO
2225	92	BOLACHA SALGADA
2226	92	BOLACHA DE AGUA E SAL
2227	92	CHIPS | SALGADINHOS
2228	92	CROCK | SALGADINHOS
2229	92	OKAKI | BISCOITO SALGADO
2230	92	SALGADINHO DE PELE | PACOTE
2231	92	BACONZITOS
2233	92	BOLACHA | INDETERMINADA
2301	92	BISCOITO DOCE
2302	92	CAVACO CHINES
2303	92	BISCOITO DE MANTEIGA
2304	92	BOLACHA AMANTEIGADA
2305	92	SEQUILHO
2306	92	TARECO
2307	92	BISCOITO DE GERGELIM
2308	92	BISCOITO AMANTEIGADO
2309	92	SOLDA
2310	92	BISCOITO TOSTINE
2311	92	TOSTINE | BISCOITO
2312	92	BOLACHA DE FUBA
2313	92	BOLACHA DE MANTEIGA
2314	92	DEDITOS | BISCOITO
2315	92	BREVIDADE
2316	92	BISCOITO DE MAIZENA
2317	92	BOLACHA DE MILHO
2318	92	SEQUILHO DE MILHO
2319	92	BISCOITO DOCE DE QUEIJO
2320	92	SEQUILHO DE MAIZENA
2321	92	BISCOITO DOCE SORTIDO
2322	92	BISCOITO DE FUBA
2323	92	BISCOITO DEDITOS
2324	92	BISCOITO SORTIDO
2325	92	MIRABEL
2326	92	BISCOITO CREME
2327	92	BISCOITO DE MILHO
2328	92	BISCOITO RECHEADO TOSTINE
2329	92	BISCOITO ROSQUINHA DE COCO
2330	92	BISCOITO DE QUEIJO DOCE
2331	92	BISCOITO BROA DE COCO
2332	92	BISCOITO ROSCA DE COCO
2333	92	BISCOITO LANCHE MIRABEL
2334	92	BISCOITO WAFFER
2335	92	LANCHE MIRABEL
2336	92	WAFFER | BISCOITO
2337	92	BISCOITO MARIA
2338	92	BISCOITO RECHEADO
2339	92	BISCOITO MIRABEL
2340	92	BISCOITO DE LEITE
2341	92	BOLACHA DOCE
2342	92	BOLACHA COM LEITE
2343	92	CROISSANT
2344	92	MARIA MALUCA | BOLACHA DOCE
2345	92	ALFAJORES | BISCOITO
2346	92	BOLACHA RECHEADA
2347	92	BISCOITO CROCANTE
2348	92	BISCOITO CHAMPAGNE
2349	92	BISCOITO CHAMPANHE
2350	92	BISCOITO DE COCO DOCE
2401	92	BISCOITO DE POLVILHO DOCE
2402	92	BISCOITO DE POLVILHO SEQUILHO
2403	92	BISCOITO QUEBRA QUEBRA
2404	92	BISCOITO DE ARARUTA
2405	92	QUEBRA QUEBRA
2406	92	SEQUILHO DE POLVILHO
2407	92	BISCOITO DOCE DE POLVILHO
2501	92	BOLO DE QUALQUER MARCA E SABOR
2502	92	ROCAMBOLE
2503	92	CUCA DE QUALQUER TIPO
2504	92	FATIA DE BOLO DE QUALQUER SABOR
2601	92	BOLO DE MILHO
2602	92	BROA DE MILHO
2603	92	BROINHA DE MILHO ADOCICADA
2604	92	AMIDOMIL | BOLINHO
2605	92	ANGUSOR DE MILHO
2606	92	BROA DE FUBA
2607	92	BROINHA DE FUBA
2608	92	BOLINHO AMIDOMIL
2609	92	GRUSTOLI | BOLINHO DOCE
2701	92	BOLO DE AIPIM
2702	92	BOLO DE TAPIOCA
2703	92	BOLO DE MACAXEIRA
2704	92	BOLO DE GOMA
2705	92	BROA DE MANDIOCA
2706	92	BROINHA DE MANDIOCA
2707	92	BROA DE GOMA
2801	92	BOLO DE BATATA DOCE
2901	92	BOLO DE ARROZ
3001	92	BOLO DE CENTEIO
3002	92	BROA DE CENTEIO
3003	92	BROINHA DE CENTEIO
3004	92	BROA PRETA
3005	92	BROINHA PRETA
3101	92	BOLO DE CARA
3102	92	BROA DE CARA
3103	92	BROINHA DE CARA
3201	92	BOLO DE INHAME
3202	92	BROA DE INHAME
3203	92	BROINHA DE INHAME
3301	92	MISTURAS INDUSTRIAIS DE PAES
3302	92	MASSAS INDUSTRIAIS DE PAES
3401	92	MISTURAS INDUSTRIAIS DE BOLOS, TORTAS, BISCOITOS, ETC.
3402	92	MASSAS INDUSTRIAIS DE BOLOS, TORTAS, BISCOITOS, ETC.
3403	92	MASSA FOLHADA
3404	92	MASSA PARA BOLO
3501	92	TORTAS DOCES DE QUALQUER SABOR
3601	92	TORTAS SALGADAS DE QUALQUER SABOR
3701	92	SONHO
3702	92	FILHOS | BOLINHO DE FARINHA DE TRIGO E OVOS
3801	92	BOLO DE CHOCOLATE
3901	92	PAO BRIOCHE
3902	92	BRIOCHE
3903	92	PAO DE MASSA FOLHADA
4001	92	BOLO DE LARANJA
4101	92	BOLO DE COCO
4201	92	BOLO DE CENOURA
4301	92	PAO DE SOJA
4302	92	PAO DE FORMA DE SOJA
4303	92	PAO DE SOJA DE FORMA
4401	92	PAO DE CENOURA, ALHO, CEBOLA, TORRESMO, ETC.
4402	92	PAO DE TORRESMO
4403	92	PAO DE ALHO
4404	92	PAO DE CEBOLA
4501	92	BROA DE COCO
4502	92	BROINHA DE COCO
4601	92	BOLO DE TRIGO
4701	92	BROA
4801	92	BISCOITO DE COCO
4802	92	BOLACHA DE COCO
4901	92	BISCOITO CASEIRO
4902	92	BOLACHA CASEIRA
5001	92	BROINHA
5101	92	CARNE SECA
5102	92	CARNE DE CHARQUE
5103	92	JABA
5104	92	CHARQUE
5105	92	CARNE DE SAL PRESA
5106	92	CARNE DO SUL
5107	92	CARNE DO SERTAO
5201	92	CARNE DE SOL
5301	92	CARNE DE BOI DEFUMADA
5401	92	CARNE DE BOI SALGADA
5402	92	FIGADO ALEMAO
5501	92	CARNE DE HAMBURGUER
5502	92	HAMBURGUER DE CARNE
5503	92	HAMBURGUER DE FRANGO
5504	92	HAMBURGUER DE PERU
5505	92	HAMBURGUER NAO ESPECIFICADO
5601	92	CARNE DE PORCO DEFUMADA
5701	92	ORELHA DE PORCO DEFUMADA
5801	92	LOMBO DE PORCO DEFUMADO
5802	92	COPA DE PORCO DEFUMADA
5901	92	COSTELA DE PORCO DEFUMADA
6001	92	TOUCINHO DE PORCO DEFUMADO
6002	92	BACON | VAREJO
6003	92	TOUCINHO DEFUMADO
6004	92	BACON | EMBALADO
6005	92	BACON
6006	92	BACON DEFUMADO
6007	92	RETALHO DE BACON
6101	92	BROA DE LEITE
6201	92	CHISPE DEFUMADO
6202	92	PE DE PORCO DEFUMADO
6301	92	CARNE DE PORCO SALGADA
6401	92	ORELHA DE PORCO SALGADA
6501	92	COSTELA DE PORCO SALGADA
6601	92	LOMBO DE PORCO SALGADO
6602	92	COPA DE PORCO SALGADA
6701	92	PE DE PORCO SALGADO
6702	92	CHISPE SALGADO
6703	92	CHISPE
6801	92	RABO DE PORCO SALGADO
6901	92	TOUCINHO DE PORCO SALGADO
6902	92	TOUCINHO SALGADO
7001	92	VISCERAS DE PORCO SALGADAS
7002	92	MIUDOS DE PORCO SALGADOS
7101	92	SALSICHA | VAREJO
7102	92	SALSICHA | PACOTE
7103	92	SALSICHAO | VAREJO
7104	92	SALSICHAO | PACOTE
7201	92	LINGUICA | VAREJO
7202	92	LINGUICA | PACOTE
7203	92	LINGUICA PARA CHURRASCO
7204	92	LINGUICA | NAO ESPECIFICADA
7205	92	LINGUICA CALABREZA
7206	92	LINGUICA DE BOI
7207	92	LINGUICA DE FRANGO
7208	92	LINGUICA DE PORCO
7209	92	LINGUICA DEFUMADA
7210	92	LINGUICA MISTA
7211	92	LINGUICA TOSCANA
7301	92	RETALHO PARA PIZZA | MISTURA DE PRESUNTO, MORTADELA, QUEIJO, ETC.
7302	92	QUEIJO E PRESUNTO | RETALHOS PARA PIZZA
7303	92	PRESUNTO E QUEIJO | RETALHOS PARA PIZZA
7401	92	CHOURICO
7402	92	MORCELA
7403	92	MORCILHA
7404	92	QUEIJO DE PORCO | MORCELA
7501	92	PAIO
7502	92	CODEGUIM
7601	92	MORTADELA
7602	92	MORTADELA DE BOI
7603	92	MORTADELA DE FRANGO
7604	92	MORTADELA DE PORCO
7605	92	MORTADELA FATIADA | NAO ESPECIFICADA
7606	92	RETALHO DE MORTADELA
7607	92	MORTADELA BOLONHESA
7608	92	MORTADELA DE CHESTER
7609	92	MORTADELA DE GALINHA
7610	92	MORTADELA DE PERU
7611	92	MORTADELA DEFUMADA
7612	92	MORTADELA LIGHT
7613	92	MORTADELA MISTA
7701	92	SALAME
7702	92	SALAMINHO
7801	92	BLANQUET DE PERU
7901	92	PRESUNTO DE QUALQUER TIPO
7902	92	APRESUNTADO
7903	92	APRESUNTADO FATIADO
7904	92	RETALHO DE APRESUNTADO
7905	92	PRESUNTO DE PERU
7906	92	PRESUNTO DE FRANGO
7907	92	PRESUNTO BOVINO
8001	92	BISCOITO NAO ESPECIFICADO
8101	92	BISCOITO DE POLVILHO NAO ESPECIFICADO
8201	92	PATE DE PRESUNTO EMBUTIDO
8202	92	PASTA DE PRESUNTO EMBUTIDA
8301	92	PATE DE CARNE EMBUTIDO
8302	92	PASTA DE CARNE EMBUTIDA
8401	92	PATE DE FIGADO EMBUTIDO
8402	92	PASTA DE FIGADO EMBUTIDA
8501	92	PATE DE GALINHA EMBUTIDO
8502	92	PASTA DE GALINHA EMBUTIDA
8601	92	BOLACHA NAO ESPECIFICADA
8701	92	PAO CARTEIRA NAO ESPECIFICADO
8801	92	PAO DE FORMA NAO ESPECIFICADO
8901	92	PURURUCA
8902	92	PELE DE PORCO PREPARADA
9001	92	PAO DE SANDUICHE NAO ESPECIFICADO
9101	92	CARNE DE AVES DEFUMADA
9201	92	MASSA DE QUIBE, CROQUETE, SALGADINHO DE PEIXE, ETC.
9202	92	QUIBE | MASSA
9203	92	CROQUETE | MASSA
9204	92	SALGADINHO DE PEIXE | MASSA
9301	92	CARNE SALGADAS DE FEIJOADA
9302	92	MISTURA DE CARNES SALGADAS DE FEIJOADA
